genre	filename	year	id	score	sentence1	sentence2
main-news	headlines	2013	0725	3	모터 레이싱 : 연중 가장 빠른 버튼	버튼은 첫 연습 후 최고의 시간을 자랑한다
main-news	headlines	2013	0726	4.8	레인저스는 3부 리그로 투표했다.	레인저스는 3부 리그로 투표했다
main-news	headlines	2013	0728	4.2	뉴어크 시장은 화재로부터 이웃을 구한다.	뉴어크 시장은 이웃을 불타는 집에서 구출한다.
main-news	headlines	2013	0730	2.25	바레인에서의 F1 시위	바레인의 분노의 날
main-news	headlines	2013	0731	3	수요일 재개장 뉴욕증권거래소	거래서 : 증권 거래소 개설 준비
main-news	headlines	2013	0733	2.6	홈스 모르타르 화재로 105명이 사망	홈스 공격, 200명 사망
main-news	headlines	2013	0734	2	오하이오 총격으로 사망한 수백 명의 우등생	오하이오 총기 난사 피해자의 장례식장
main-news	headlines	2013	0735	3	태국 남부의 폭탄은 5명, 상처는 50명	태국의 폭탄은 14명, 부상은 340명
main-news	headlines	2013	0736	0.2	미국 국회의원들은 새로운 이란 제재에 다음 단계를 밟는다.	소말리아 국회의원, 새 대통령에 투표
main-news	headlines	2013	0737	0.4	버락 오바마는 우리에게 '필요한 것보다 더 많은 핵무기'가 있다는 것을 인정한다.	프랑스 총잡이는 '무기를 손에 들고 죽고 싶다'고 한다.
main-news	headlines	2013	0738	1.8	에쉬콜 지역에서 2발의 로켓이 충돌했다; 부상은 없다.	에쉬콜 지역 의회에서 20분 동안 10발의 로켓
main-news	headlines	2013	0739	0.6	'배반된' 장애인 노동자들이 재취업 폐쇄에 항의하다.	긴축에 반대하는 시위로 표시될지도 모른다
main-news	headlines	2013	0740	4	콩고 반군 박사가 공원 경비대를 살해하다	동부 콩고에서 반군이 공원 경비대원 2명을 살해하다
main-news	headlines	2013	0741	0.8	무장 매복으로 사망한 9명의 파키스탄군	무역 : 파키스탄, 인도는 한 발 앞서 나가기로 동의합니다
main-news	headlines	2013	0742	3.2	이집트 축구 폭력으로 74명 사망	이집트 축구 피치 침공으로 최소 73명이 사망
main-news	headlines	2013	0743	0.2	긴장된 나이지리아의 불안은 적어도 95명의 사망자를 냈다.	남서부 중국 지진으로 최소 50명 사망
main-news	headlines	2013	0744	3	허리케인 샌디, 남동부 자메이카 상륙 : nhc	허리케인 샌디가 자메이카에 도착하다
main-news	headlines	2013	0746	1.5	회담 후 엘케이브 총리와의 발언	젬바 고이치로 외무장관과의 발언
main-news	headlines	2013	0749	1.2	바릭, 아프리카 자산에 대한 중국 회사와의 대화	오바마 보좌관은 시리아 거부권 이후 중국에서 회담을 갖고 있다.
main-news	headlines	2014	0000	3	' 덜 사용하는 것이 더 많은' 전략을 사용하는 쇼핑몰 공격자	케냐에서, '적은 것이 더' 전략을 사용한 공격자들이
main-news	headlines	2014	0002	3.8	약한 이익은 주가를 낮추다	약한 수입은 월스트리트에서 주식을 더 낮게 끌어들인다.
main-news	headlines	2014	0003	3.2	솔로몬 섬에서 6.8 지진 발생	규모 6.3 지진이 솔로몬 섬에서 발생 : usgs
main-news	headlines	2014	0004	4.6	상하이에서 액체 암모니아 누출로 15명이 사망	상하이에서 액체 암모니아 누출로 최소 15명이 사망한다.
main-news	headlines	2014	0005	4	시리아의 친구들은 야당 연합을 시리아 국민의 정당한 대표자로 인정한다	시리아의 친구들은 야당을 유일한 대표자로 인정한다.
main-news	headlines	2014	0006	3	와이너는 새로운 섹스팅 스캔들 속에서 뉴욕 시장의 경선에 머물러 있다.	와이너, 최근 온라인 섹스 스캔들에서 어깨를 으쓱하다
main-news	headlines	2014	0007	0	러시아 비행기 추락 사고로 사망자 수 증가	이탈리아 코치 추락으로 사망자 수가 39명으로 증가
main-news	headlines	2014	0008	2.8	인도 언론 : 커먼웰스 정상 회담	인도의 스너브스 커먼웰스 정상회의
main-news	headlines	2014	0011	5	시리아 헌병대장 반대 결점	시리아 군 경찰 반군의 최고 결점
main-news	headlines	2014	0012	4.6	보잉 787 드림라이너는 불을 질렀다; 주식은 구타를 당한다.	787 드림라이너에 불이 난 후 보잉 주식이 쓰러진다.
main-news	headlines	2014	0013	2.6	이베트 쿠퍼, 동성결혼 법안 지지	백악관, 동성결혼 지지
main-news	headlines	2014	0014	3.8	벨기에 코치 추락사고로 5명 사망	벨기에 버스 사고로 사망한 5명 중 10대
main-news	headlines	2014	0015	3.4	나이지리아에서 총잡이가 외국인 노동자 7명을 납치하다	나이지리아에서 납치된 외국인 노동자 7명
main-news	headlines	2014	0016	5	스위스 관광객 '갱단 강간' 인도	스위스 관광 갱단이 인도에서 강간당했다고 경찰은 말한다.
main-news	headlines	2014	0017	4.2	팔레스타인은 예루살렘 서부 은행에서 이스라엘군과 충돌한다	팔레스타인인들은 세계은행의 보안군과 충돌한다.
main-news	headlines	2014	0018	4.6	이스라엘 비행기가 시리아 내를 공격하다	이스라엘, 시리아 공습 개시
main-news	headlines	2014	0019	0.4	이란인은 대통령 선거에서 투표한다.	말리 대통령 선거에서 승리한 케이타
main-news	headlines	2014	0020	2.8	다르푸르 부족의 새로운 충돌로 100명 사망	다르푸르 부족의 새로운 충돌로 9명이 사망
main-news	headlines	2014	0021	1.4	박지성의 무인기 공격에 대한 항의	파키스탄에서 미국 드론 공격으로 6명 사망
main-news	headlines	2014	0022	3.2	파키스탄에서 버스 사고로 12명이 사망	파키스탄 도로 사고로 10명 사망
main-news	headlines	2014	0023	5	카니는 보에에서 변화를 위해 높은 바를 세운다.	카니는 영국 은행의 변화에 큰 바를 세웠다
main-news	headlines	2014	0024	2.4	치명적인 방글라데시 빌딩 붕괴 후 체포된 8명	방글라데시 빌딩 통행료가 352로 상승하면서 체포된 4명
main-news	headlines	2014	0025	2.8	아프가니스탄에서 자살폭탄테러가 3명을 살해하다	자살폭탄테러범들이 아프가니스탄 기지를 공격하다
main-news	headlines	2014	0026	0.6	탈리반 직기가 있더라도 아프간은 대학에 몰려든다	아프가니스탄 주지사 탈레반 탈주
main-news	headlines	2014	0027	5	북한은 남한과의 가족 상봉을 연기한다.	북한, 남한과의 가족 조합 연기
main-news	headlines	2014	0028	0.6	사과 수입이 다시 실패했다, 아이폰 실망	미국 삼성 무역기구 규정, 아이폰 4 수입 금지
main-news	headlines	2014	0029	3.4	파키스탄 북부에서 무장괴한들이 외국인 관광객 10명을 살해하다	파키스탄에서 총잡이들이 11명의 외국 등반가들을 살해하다
main-news	headlines	2014	0030	4.4	데이비드 베컴, 축구 은퇴 발표	데이비드 베컴, 축구에서 은퇴하다
main-news	headlines	2014	0031	4	4년 후에 의사를 떠나는 매트 스미스	매트 스미스는 BBC의 의사를 그만둔다.
main-news	headlines	2014	0032	0	동성결혼으로 분열된 세대	시리아 상공으로 분할된 G20 정상 회담 종료
main-news	headlines	2014	0033	1.6	이라크 자동차 폭탄 테러로 23명 사망	이라크 폭탄 공격으로 10명 사망
main-news	headlines	2014	0034	5	내셔널 몰에서 불을 지른 남자가 부상으로 사망한다.	내셔널 몰에서 불타버린 남자
main-news	headlines	2014	0035	1.4	탈리반 공격으로 아프가니스탄에서 17명의 민간인이 사망했다.	아프가니스탄에서 일련의 공격으로 경찰 10명이 사망
main-news	headlines	2014	0037	1.6	이집트 장관 암살 시도에서 살아남다.	시리아 총리 '살인 시도에서 살아남다'
main-news	headlines	2014	0040	4.6	텍사스 병원을 떠나는 전 영부인 바바라 부시	전 영부인 바바라 부시가 병원을 떠난다.
main-news	headlines	2014	0042	4	스키 사고 후 혼수상태에 빠진 슈마허	마이클 슈마허는 스키 사고 이후 여전히 목숨을 걸고 싸우는 혼수상태에 빠져 있다
main-news	headlines	2014	0043	5	중국 경찰서 공격으로 11명 사망	중국 경찰서 공격으로 11명이 사망했다.
main-news	headlines	2014	0045	4	브래들리 쿠퍼와 JJ 에이브람스, 랜스 암스트롱 바이오픽 촬영에 관한 이야기	브래들리 쿠퍼, 생동감 있는 랜스 암스트롱 연기
main-news	headlines	2014	0046	3.8	보잉 여객기 러시아 추락, 50명 사망	보잉 여객기가 러시아 카잔에서 추락, 50명이 사망
main-news	headlines	2014	0047	4.4	유럽연합 장관 '말고기 스캔들 해결' 결정	유럽연합 장관들은 말 고기 스캔들에 대한 위기 회담을 개최한다.
main-news	headlines	2014	0049	4.8	태국 총선 불참 야당	태국 야당, 선거 보이콧 발표
main-news	headlines	2014	0050	2.6	방글라데시 빌딩 붕괴 사망자 540명 : 군대	방글라데시 빌딩 붕괴 사망자 1,000명
main-news	headlines	2014	0052	4.2	Jagan Reddy는 병원으로 옮겨갔고, Someandhra에서 전력 위기가 계속되고 있다	텔랑가나 : Jagan, 목요일에 병원에서 보내기; blackout은 sumandhra에서 계속됩니다.
main-news	headlines	2014	0054	2.6	반군에 의해 전복된 중앙 아프리카 공화국 대통령	중앙 아프리카 공화국 대통령, 오후 사임
main-news	headlines	2014	0055	5	마라카나가 다시 열리면서 브라질은 2-2로 영국에 동률을 이뤘다.	마라카나가 다시 열리면서 영국이 2-2로 보유하고 있는 브라질
main-news	headlines	2014	0057	3.8	캘리포니아 산불 : 소방관들이 피해를 제한하기 위해 노력하는 노선 1,900개 (+ 비디오)	캘리포니아 산불이 번지고 있지만 관계자들은 소방대원이 발전하고 있다고 말한다.
main-news	headlines	2014	0058	3	조지 W. 부시, 쓴 이민 논쟁에 대해 경고	조지 W 부시, 이민 논쟁에 무게를 두고 있다.
main-news	headlines	2014	0059	3.4	만델라 입원, 치료에 대한 반응	만델라는 말을 끊은 후 입원했다.
main-news	headlines	2014	0060	1.2	러시아, 북한 핵실험 비난	한국은 북한이 논란이 되고 있는 제3차 핵실험을 실시했음을 확인했다
main-news	headlines	2014	0061	4.4	수백명의 방글라데시 의류 공장 근로자들이 병에 걸렸다	방글라데시 공장에서 수백명이 쓰러졌다.
main-news	headlines	2014	0062	2	예멘 자살 폭탄 테러로 군인들이 사망	러시아 역에서 16명 살해된 여성 자살 폭탄 테러범
main-news	headlines	2014	0063	2.8	러시아 탄광 폭발에 갇힌 18명	러시아 탄광 폭발로 10명 사망
main-news	headlines	2014	0064	4.6	태국 시위대가 육군 본부로 침입했다	태국 시위대 폭풍군 본부
main-news	headlines	2014	0065	4.4	이스라엘은 시리아에 공습을 가한다.	이스라엘, 시리아에 대한 새로운 공습 개시
main-news	headlines	2014	0066	2.2	경찰이 튀니지 시위대를 해산시키기 위해 최루탄을 발사하다	카이로 시위대에게 최루탄을 발사하다
main-news	headlines	2014	0068	3.8	이집트의 주요 야당은 대통령의 대화 요구를 거부한다.	이집트 야당, 모르시 대화 통화에 대한 응답
main-news	headlines	2014	0069	1.4	2020 올림픽 개최 도쿄	2020년 도쿄 올림픽에서의 레슬링
main-news	headlines	2014	0071	4.6	5월에 주택은 6.8 % 증가하기 시작한다	주택은 6.8% 증가할 것이다.
main-news	headlines	2014	0073	5	& gt; 쿠바의 카스트로는 셀라크 대통령직을 맡는다.	쿠바의 카스트로, 셀라크 대통령직 인수
main-news	headlines	2014	0075	0.2	6.9 규모의 지진이 뉴질랜드를 강타하다	5.6 규모의 지진이 이란을 뒤흔들다.
main-news	headlines	2014	0076	3	수십명이 인도 건물 붕괴에 갇히는 것을 두려워했다.	인도 건물 붕괴에 아직도 갇혀 있는 20명을 찾기 위해 구조대원들이 경주를 벌인다.
main-news	headlines	2014	0078	1.2	일간지 브리핑 : 남수단	일간지 브리핑 : 시리아
main-news	headlines	2014	0079	3.2	이슬람주의자들이 자살폭탄테러 이후 북말리시를 공격하다	이슬람주의자들은 가오에서 말리아군을 공격한다.
main-news	headlines	2014	0081	2.2	아부 카타다 추방 예정인 영국	영국은 급진적인 성직자 아부 카타다 추방에 대한 입찰에서 졌다.
main-news	headlines	2014	0082	0.8	프랑스 의회는 매춘에 관한 법률 개혁을 지지한다.	미국 입양 금지를 고려하는 러시아 의회
main-news	headlines	2014	0083	2.6	방콕에서 태국이 계속 시위를 벌이면서 들려오는 폭발음	여론조사를 앞두고 총소리, 폭발 락타이 시위
main-news	headlines	2014	0084	1.6	이스라엘 군은 북부 국경에 초점을 맞추고 있다.	이집트의 군대는 이슬람 형제애, 지지자들을 장악한다
main-news	headlines	2014	0085	1	북한은 개성 접근을 차단한다.	북한은 핵 시설을 재가동하겠다고 맹세한다.
main-news	headlines	2014	0088	0.4	35년 징역형을 선고받은 매닝	아리엘 카스트로, 징역 1,000년형
main-news	headlines	2014	0089	3.4	미국 상원, 재정절벽 협상 승인	공식 : "재정 절벽"에 도달한 거래
main-news	headlines	2014	0090	5	짐머만은 텍사스에서 과속을 위해 멈추었고, 경고와 함께 풀려났다	짐머만은 경고를 받으면서 과속을 위해 텍사스에서 차를 세웠다
main-news	headlines	2014	0091	1.4	이란의 루하니, 시리아 탈레반화 경고	러시아, 중국, 시리아에서 이스라엘 공습에 대해 우려
main-news	headlines	2014	0092	0	시리아, 치명적인 다마스커스 신경 가스 공격 보고 거부	미국 동맹국들은 이란 컴퓨터 공격을 물리치는 데 도움을 받는다.
main-news	headlines	2014	0093	3.4	중국 주식은 경제 회의 후 더 높은 가격에 마감한다.	중국 주식은 수요일에 더 높은 가격에 마감한다
main-news	headlines	2014	0094	3.4	러시아, 태평양과의 300억 달러 석유 연계 공개	러시아, 태평양에 25억 달러 규모의 석유 연결 공개
main-news	headlines	2014	0095	2	경찰은 총기 난사범을 죽이고 콜로에서 3명이 더 사망한 것을 발견한다.	경찰과의 교착상태로 4명이 사망했고, 총잡이가 우리 집에 바리케이드를 치고
main-news	headlines	2014	0096	3	탈세 혐의로 유죄 판결을 받은 돌체와 가바나	이탈리아 세금 사건에서 벌금을 부과한 돌체와 가바나
main-news	headlines	2014	0097	3.8	파키스탄에 7.2 규모의 지진 : cenc	7.7의 지진이 파키스탄에 충돌하다
main-news	headlines	2014	0100	4.4	지구와 위성 사이의 소행성 지퍼	소행성이 지구를 날아가다
main-news	headlines	2014	0101	2	말리 마을을 위해 싸우다 이슬람의 전술을 반영하다	말리군을 훈련시켜 북부 이슬람 무장단체와 싸우게 하다
main-news	headlines	2014	0102	0	산타 트래커 두 명이 이번 크리스마스에 경쟁하고 있습니다	스페인은 시에스타에서 시계를 되돌려 놓는다
main-news	headlines	2014	0103	2.6	시리아 화학무기 수송을 위한 선박 훈련	시리아는 아사드 명령이 있기를 기다리며 폭탄에 화학무기를 장전한다
main-news	headlines	2014	0105	2.2	이라크에서 2명이 사망하고 11명이 부상당했다.	이라크에서의 새로운 공격으로 사망한 15명, 부상당한 90명
main-news	headlines	2014	0106	1	미국이 시리아를 믿어서 화학무기를 넘겨줄 수 있을까?	미국은 시리아가 화학 무기에 사린 가스를 사용했을지도 모른다고 말한다.
main-news	headlines	2014	0107	3.4	멕시코 가수 제니퍼 리베라는 비행기 추락으로 사망했다고 믿었다.	멕시코 음악 스타인 제니퍼 리베라는 비행기 추락으로 사망한다
main-news	headlines	2014	0108	1.8	방글라데시 법원, 전쟁범죄로 첫 국회의원 사망 선고	영국 PM이 스리랑카를 전쟁범죄에 밀어붙이다.
main-news	headlines	2014	0109	4	무가베는 논란이 되고 있는 선거의 승자를 선언했다.	짐바브웨 : 무가베가 논쟁의 여지가 있는 투표에서 승자를 선언했다.
main-news	headlines	2014	0110	3.6	인도네시아 보트 침몰 사고로 사망자 수는 15명으로 증가	인도네시아 : 인도네시아 보트 전복으로 사망자 수가 11명으로 증가
main-news	headlines	2014	0111	3.8	이집트 법원은 무슬림 형제애를 금지한다.	이집트 법원은 이슬람 형제애 '활동'을 금지한다.
main-news	headlines	2014	0112	4.2	루하니, 이란 대통령 투표에서 선두	루하니, 이란 초기 수
main-news	headlines	2014	0114	0.6	벨파스트 국기 시위로 경찰이 공격했다.	국기 폭력 회담에 참가한 정치인들
main-news	headlines	2014	0116	1	S.Korea는 개성에 대한 'N.Korea 회담'의 최종안을 제안한다	북한은 우리와 고위급 회담을 제안하고 있다
main-news	headlines	2014	0117	1.8	인도 갱 강간 피해자 "유행에 맞서 싸우다"	싱가포르 병원에서 인도 강간 피해자 사망
main-news	headlines	2014	0118	2.8	무장괴한들은 9명의 외국인 관광객, 1명의 파키스탄인을 살해한다	파키스탄에서 총잡이들이 외국인 관광객 11명을 살해하다
main-news	headlines	2014	0119	3.2	최근 이라크에서 발생한 공격에 대한 카테린 애쉬튼 대표 대변인의 성명서	EU 고위 대변인인 캐서린 애쉬튼의 이라크 처형 재개에 관한 성명서
main-news	headlines	2014	0120	3	이집트는 친모르시 시위 전에 보안을 강화한다.	대규모 시위를 위한 이집트의 대비
main-news	headlines	2014	0121	2	야시모비치는 내각에 팔레스타인 수감자 석방 승인을 촉구한다.	이스라엘은 104명의 팔레스타인 수감자들을 석방하는 데 동의한다.
main-news	headlines	2014	0123	0.4	팔레스타인인들이 또 다른 웨스트 뱅크 텐트 시위를 벌이고 있다.	팔레스타인인의 첫 유엔 투표는 상징적이지만 역사적인 것이다.
main-news	headlines	2014	0124	3.6	방글라데시 빌딩 붕괴 사망자 362명	방글라데시 빌딩 붕괴 사망자 수는 580명으로 증가
main-news	headlines	2014	0125	2.5	이스라엘 사절들이 합의안을 검토했다	영국 이스라엘 사절단 소환
main-news	headlines	2014	0127	5	네바다 중학교 총격으로 2명 사망, 2명 부상	네바다 : 중학교 총격 사건으로 2명이 사망하고 2명이 다쳤습니다.
main-news	headlines	2014	0129	4.2	하마스 혼합 성학교 금지령이 발효되었다.	하마스 혼성학교 '반'
main-news	headlines	2014	0131	0.4	경찰이 리즈에서 총에 맞아 체포된 남자	해군 패널은 죽음을 위장한 장교의 축출을 촉구한다.
main-news	headlines	2014	0132	0.6	우크라이나 총리가 시위 중에 사임하다	터키 총리, 시위대에 대한 강경파로 복귀 신호
main-news	headlines	2014	0133	2.2	오바마, 노조의 경제에 다시 초점을 맞추다	팩트박스 : 오바마의 노조 연설에서 무엇을 찾아야 할지
main-news	headlines	2014	0134	1	구글, 인터넷 빔 풍선 출시	구글 '국제세제게임을 하고 있다'
main-news	headlines	2014	0135	4.8	이라크, 모르시 지지자들에 대한 이집트 단속 지지	이라크, 모하메드 모르시 지지자들에 대한 이집트 단속 지지
main-news	headlines	2014	0136	3.8	러시아는 미국 입양 금지에 대한 초기 허가를 내린다.	러시아는 입양 금지에 대한 초기 승인을 내린다.
main-news	headlines	2014	0137	2.8	코소보 장기 밀매 사건으로 유죄판결을 받은 5명	코소보 : 장기 밀매 사건에서 징역 3년
main-news	headlines	2014	0138	4.4	히딕 로샨, 아내 수잔느의 일부 방법	히딕 로샨, 이혼 서산
main-news	headlines	2014	0139	5	플로리다 아파트 총격 사건 이후 7명 중 총잡이	플로리다 아파트 총격 사건으로 사망한 7명 중 총기 난사범
main-news	headlines	2014	0140	1	오바마, 취임 연설에서 동성애자 권리 진전 칭찬	프랑스에서 수천 명의 동성결혼 항의
main-news	headlines	2014	0141	2.2	이라크에서 폭탄 테러로 15명이 사망	이라크에서 적어도 49명이 자동차 폭탄으로 사망
main-news	headlines	2014	0142	4.6	충격적인 움직임으로 오바마는 시리아의 파업을 중단시켰다	오바마, 시리아 파업 보류
main-news	headlines	2014	0143	1.8	이스라엘이 시리아를 공격하면서 무기에 대한 긴장이 고조되고 있다.	시리아 데라에서 공습으로 민간인들이 다쳤다.
main-news	headlines	2014	0144	2.6	파키스탄 북서부에서 총잡이들이 9명을 살해했다.	파키스탄 북서부에서 무장단체가 6명의 군인을 살해하다
main-news	headlines	2014	0145	1.2	샌프란시스코 비행기가 한눈에 추락하다	샌프란시스코 항공 사고로 사망한 두 명, 181명 부상
main-news	headlines	2014	0146	2.2	치명적인 방글라데시 빌딩 붕괴 후 체포된 8명	방글라데시 빌딩 붕괴 이후 노동자들이 항의하다
main-news	headlines	2014	0147	0	노로바이러스에 치인 '질량 크루즈 승객들'	실종된 크루즈 승객은 NSW 앰보입니다
main-news	headlines	2014	0148	3.5	다이애나 공주의 죽음과 도디 파예드와 관련된 경찰에 전달된 다이애나의 죽음의 새로운 정보에 대한 살인 주장은 그들이 살해되었다는 주장을 포함하는 것으로 생각된다	다이애나와 페이드 데스 정보는 다이애나 공주의 죽음을 새롭게 받았고, 도디 알 파예드는 정보를 받은 후 경찰에 의해 다시 조사되고 있다.
main-news	headlines	2014	0149	1.4	스노우든은 러시아에 머물 것을 요청한다.	스노우든, 러시아 첫 비디오 개봉
main-news	headlines	2014	0150	2.2	중국 주식은 수요일에 하락한다	중국 주식은 금요일에 더 높은 가격에 마감한다
main-news	headlines	2014	0151	3.4	위 벌레로 인해 나달이 호주의 문을 열지 못하게 되다	호주 오픈을 놓치는 라파 나달
main-news	headlines	2014	0152	4.8	나렌드라 모디, 파키스탄에 대한 강한 지지	인도의 모디는 파키스탄에 대한 강경한 입장을 약속한다.
main-news	headlines	2014	0155	3.4	이집트 법원은 무바라크의 석방을 고려한다.	이집트 법원의 무바라크 석방 명령
main-news	headlines	2014	0156	5	보이스카우트, 게이 인정 결정 지연	미국의 보이스카우트들이 게이에 대한 금지를 해제하는 투표를 연기한다.
main-news	headlines	2014	0157	1.4	이라크 남부에서 차량 폭탄 2발이 8발을 죽였다.	이라크 북부에서 차량 폭파로 14명이 사망
main-news	headlines	2014	0158	4	반 데르 슬루트, 감옥에서 결혼	조란 반 데르 슬루츠, 페루 감옥에서 결혼할 계획
main-news	headlines	2014	0159	3	도쿄 주식은 0.26pc 하락	도쿄 주식은 1.53% 하락한다.
main-news	headlines	2014	0160	2.2	중국 주식지수 선물이 12월 4일 더 높은 가격에 마감	중국 주식지수 선물은 1월 24일 하락세로 마감된다.
main-news	headlines	2014	0161	2.8	오늘의 사진 : 2013년 8월 7일	오늘의 사진 : 2013년 4월 11일
main-news	headlines	2014	0162	2.8	가자지구 이스라엘 화재로 타격받은 팔레스타인인	가자지구에서 이스라엘 공습으로 사망한 두 명의 팔레스타인인
main-news	headlines	2014	0164	4.6	제시 잭슨 주니어와 아내, 사기죄를 인정	제시 잭슨 주니어, 부인, 사기죄를 인정하다
main-news	headlines	2014	0165	4.4	미국, 베네수엘라 외교관 연속 추방	베네수엘라 외교관 추방
main-news	headlines	2014	0166	3.4	BBC 베테랑 홀, 아동 성학대 인정	스튜어트 홀은 아동 성폭행을 인정한다.
main-news	headlines	2014	0167	0.6	중국 남부 도로 사고로 7명 사망, 3명 부상	필리핀 도로 사고로 20명 사망, 44명 부상
main-news	headlines	2014	0168	3.4	라이언에어는 사상최고의 수익을 보고하지만 올해 성장이 둔화될 것이라고 경고한다.	Standed : Ryanair는 연간 이익이 13% 증가했지만 올해는 성장이 둔화 될 것이라고 경고 합니다.
main-news	headlines	2014	0169	3	월요일에 마감할 주식	목요일에 마감할 주식
main-news	headlines	2014	0170	4	JFK 사망 50주년 기념일 기억	JFK 사망 50주년 기념일에 달라스는 첫 기념식을 거행한다
main-news	headlines	2014	0171	1.2	6.3의 지진이 대만을 강타하다	7.7의 지진이 파키스탄에 충돌하다
main-news	headlines	2014	0172	0.8	보스턴 마라톤 뉴스에 대한 어린이들의 이야기 돕기 책	보스턴 마라톤 결승선에서 발생한 두 번의 폭발 보고
main-news	headlines	2014	0173	2.6	기술 부문 가열 : 구글과 IBM은 강력한 수익을 올린다.	구글 주식은 강한 수익으로 1,000달러를 넘어 급증했다.
main-news	headlines	2014	0176	1	케냐 대통령 후보의 프로필	대통령 후보로 뽑힌 이탈리아 언론인
main-news	headlines	2014	0177	3.4	이스라엘, 팔레스타인 죄수 석방	Gov 'T 위원회는 26명의 팔레스타인 수감자 석방을 승인한다.
main-news	headlines	2014	0178	4	필라델피아 빌딩 붕괴, 8-10명이 갇힐 수 있음	필라델피아 건물 붕괴; 갇힌 사람들의 보고
main-news	headlines	2014	0179	3	오바마는 만델라 가족과 만난다.	오바마는 주마를 만나 만델라에게 경의를 표한다.
main-news	headlines	2014	0180	3.4	미국 상원, 총기 규제 토론 시작	미국 상원은 총기 규제 법안에 투표할 예정이다.
main-news	headlines	2014	0182	1.4	다마스커스에서 차량 폭파로 53명이 사망	이라크 수도에서 차량 폭탄 테러로 민간인 13명이 사망했다.
main-news	headlines	2014	0183	2.6	도하에서 시리아의 친구들 무장반군에 관한 회담	시리아 회담은 반군에 대한 군사원조에 동의한다
main-news	headlines	2014	0184	2	시리아는 이스라엘 공습을 비난한다.	일련의 치명적인 공격이 이라크를 공격하다
main-news	headlines	2014	0185	5	이집트의 지도자는 3개 도시에 비상사태를 부과한다.	이집트 대통령은 세 도시에서 비상사태를 선포한다.
main-news	headlines	2014	0186	2.8	abvp 시위자들은 잔타 만타에서 경찰과 충돌하고 돌을 던진다.	시위자들은 5명의 억류된 잔타 만타에서 경찰과 충돌한다.
main-news	headlines	2014	0187	2.8	터키의 PM은 이스탄불에서 시위를 끝내라고 촉구한다.	터키 경찰은 이스탄불 시위대에게 최루탄을 발사한다.
main-news	headlines	2014	0189	1.8	테러 범죄로 기소된 두 남자	뉴욕에서 테러 혐의로 기소된 사우디 태생의 나이지리아인
main-news	headlines	2014	0190	3.6	노벨 평화상을 받은 유럽연합	EU는 2012 노벨 평화상을 수상하다
main-news	headlines	2014	0191	2.6	바스크 국기에 의해 막힌 전망으로 산 페르민 황소 달리기 축제의 시작이 잠시 지연되었다.	산 페르민 황소 달리기 축제 시작
main-news	headlines	2014	0192	2.8	카불 자살 공격으로 사망한 외국인이 대부분인 21명까지	카불 자살 공격으로 사망한 영국인
main-news	headlines	2014	0193	0	어바인 살해사건을 수사하던 전직 경찰	전 CIA 장교는 정보 유출 혐의로 30개월의 징역형을 선고받았다.
main-news	headlines	2014	0194	0.8	도쿄 주식은 0.88pc 하락	싱가포르 주식은 0.44 PCT 하락
main-news	headlines	2014	0195	0.6	파키스탄 법원은 '불경'의 난폭한 답변을 요구한다.	파키스탄-un 보고서는 놀라운 약물 사용 수준을 보여준다.
main-news	headlines	2014	0196	3.8	인텔의 맥카피는 클라우드 기반, 네트워크화된 방화벽 전문가 스톤소프트를 현금 389만 달러에 구입한다.	3억 8천 9백만 달러에 방화벽 스톤소프트 인수
main-news	headlines	2014	0197	1	4.1 규모의 지진이 미국을 강타하다.	필리핀에 7.2 규모의 지진이 발생
main-news	headlines	2014	0198	3.6	방글라데시 야당 지도자, 전쟁범죄로 사형 선고	방글라데시 : 전범 재판소에 의해 사형을 선고받은 도망자
main-news	headlines	2014	0199	4.2	경찰 살해범이 총에 맞아서 사망	경찰 살해범이 총에 맞아 사망했다고 주장
main-news	headlines	2014	0201	4.8	리비아의 벤가지에 있는 스웨덴 영사관에서 발생한 차량 폭탄, 사상자 없음	벤가지에 있는 스웨덴 영사관에 차량 폭탄이 터졌다, 다친 것은 없다
main-news	headlines	2014	0202	3	랄 마스지드 사건으로 체포된 무샤라프	파키스탄에서 체포된 무샤라프
main-news	headlines	2014	0203	4.4	이란은 핵회담이 '로드맵'을 산출하기를 희망한다.	제네바에서 열린 이란 핵회담은 높은 희망을 불러일으켰다.
main-news	headlines	2014	0204	2.8	아프가니스탄 공습으로 사망한 35명의 무장 세력 : 공식	아프가니스탄 공습으로 사망한 12명의 무장 세력 : 사역
main-news	headlines	2014	0205	4	북한은 단거리 미사일을 시험 발사했다고 한다.	북한이 단거리 미사일을 발사하다
main-news	headlines	2014	0206	2.8	태국 시위대는 투표 방해 ; 폭력으로 사망한 1명	태국 시위대는 방콕의 투표소를 봉쇄한다.
main-news	headlines	2014	0207	1.8	베네수엘라의 후고 차베스는 암으로 사망한다.	후고 차베스 : 베네수엘라의 단합 관리
main-news	headlines	2014	0208	2.2	북한의 세 번째 시험은 원자력 지위에 더 가깝게 한다	나토는 북한의 핵실험이 세계 평화에 중대한 위협이라고 말한다
main-news	headlines	2014	0209	4.6	북한은 제3차 핵실험을 실시한다.	북한은 제3차 핵실험을 확정했다.
main-news	headlines	2014	0210	3.6	인도 주식 오픈플랫	인도 주식이 낮은 가격에 공개되다
